801.39537975096391,15623.900390625
801.6651372681489,15912.2001953125
801.93490381922561,15849.2998046875
802.20467938336549,15544.2998046875
802.47446393973667,15069.7998046875
802.7442574675033,14664.900390625
803.01405994582592,14770.099609375
803.28387135386129,15232.2998046875
803.55369167076242,15302.5
803.823520875679,15474.7998046875
804.09335894775677,15751.7001953125
804.3632058661376,15899.900390625
804.63306160996012,15855.7998046875
804.902926158359,15763.7998046875
805.17279949046542,15528.2001953125
805.44268158540706,15696.2001953125
805.71257242230752,15695.7998046875
805.98247198028719,15504.900390625
806.25238023846282,15395
806.52229717594719,15094
806.79222277185,15510.900390625
807.06215700527684,15878.5
807.33209985533017,15781.599609375
807.60205130110876,15981.7998046875
807.87201132170753,16077.2998046875
808.14197989621823,16278.2001953125
808.41195700372873,16525.30078125
808.68194262332361,16504
808.95193673408369,16225.7998046875
809.22193931508673,16171.099609375
809.49195034540628,16330.099609375
809.76196980411294,16747
810.03199767027354,16671.099609375
810.30203392295141,16858.099609375
810.57207854120657,17146.099609375
810.84213150409551,16937.19921875
811.112192790671,16711.5
811.38226237998265,16996.599609375
811.65234025107657,17523.099609375
811.92242638299535,17611.900390625
812.192520754778,17717.400390625
812.46262334546043,17741.19921875
812.732734134075,17747.900390625
813.00285309965034,17593.599609375
813.27298022121226,17658.80078125
813.54311547778264,17522.19921875
813.8132588483802,17485.599609375
814.08341031202042,17356.69921875
814.353569847715,17445.099609375
814.62373743447267,17379.099609375
814.89391305129868,17206.69921875
815.16409667719483,17157
815.43428829115953,17474.599609375
815.70448787218834,17296.69921875
815.97469539927272,17025.80078125
816.24491085140141,16917
816.51513420755975,17026.69921875
816.78536544672932,17360.900390625
817.05560454788917,17375
817.32585149001443,17076.900390625
817.59610625207711,16835.69921875
817.86636881304617,16573.5
818.136639151887,16627.599609375
818.40691724756221,16729.69921875
818.67720307903039,16297.900390625
818.9474966252476,16101.2001953125
819.21779786516629,16254.900390625
819.488106777736,15814.7998046875
819.7584233419027,14720.2001953125
820.02874753660933,14318.2998046875
820.29907934079563,15063.400390625
820.56941873339827,14971.2998046875
820.83976569335027,14420.5
821.11012019958218,14470.099609375
821.38048223102078,13658.2998046875
821.65085176659,13895
821.92122878521059,13912
822.19161326580013,14241.7001953125
822.462005187273,14248
822.73240452854031,12831.2998046875
823.00281126851064,12555.5
823.27322538608871,13846.2001953125
823.54364686017675,13659.7001953125
823.81407566967357,14908.7998046875
824.08451179347492,14319.2998046875
824.35495521047346,12474.599609375
824.62540589955893,13418.2998046875
824.895863839618,14332.2998046875
825.166329009534,14585
825.43680138818763,14098.7001953125
825.70728095445634,14310.7998046875
825.97776768721428,14090.7998046875
826.24826156533311,13880.5
826.51876256768128,13773.599609375
826.78927067312384,15599.2998046875
827.05978586052345,16798.30078125
827.33030810873959,16452.19921875
827.60083739662844,15710.7001953125
827.87137370304356,15510.5
828.14191700683557,15726.599609375
828.41246728685178,15128.5
828.68302452193689,14597.5
828.95358869093252,13475.599609375
829.22415977267747,11313.599609375
829.49473774600733,10432.7001953125
829.76532258975521,12200
830.03591428275092,14332.5
830.30651280382153,15403.900390625
830.57711813179151,15485.5
830.84773024548167,15154.099609375
831.1183491237108,15988.5
831.38897474529438,16635.30078125
831.65960708904493,16383.7001953125
831.9302461337727,15567.099609375
832.20089185828431,14879.900390625
832.47154424138409,15133.2001953125
832.74220326187344,15717.400390625
833.01286889855066,16134.900390625
833.2835411302118,16642
833.5542199356496,15748.2998046875
833.82490529365441,14302.400390625
834.09559718301318,13812.5
834.36629558251059,14283.599609375
834.6370004709288,14361.400390625
834.90771182704657,15084.900390625
835.17842962964016,15018.7001953125
835.44915385748322,14140.2001953125
835.71988448934678,14884.599609375
835.99062150399845,14572
836.26136488020381,15325.599609375
836.53211459672571,15342.7998046875
836.8028706323239,14929.2998046875
837.07363296575556,14583.7998046875
837.34440157577569,15661.2998046875
837.61517644113565,15625.7001953125
837.88595754058508,15284.599609375
838.15674485287025,14981.2998046875
838.42753835673545,14609.7998046875
838.6983380309216,14852.7001953125
838.96914385416744,15789
839.23995580520909,15621.599609375
839.51077386277984,15143.099609375
839.78159800561048,15007.900390625
840.052428212429,15135
840.32326446196146,15411.2001953125
840.59410673293053,15516.900390625
840.86495500405647,16269.099609375
841.13580925405756,16243.7998046875
841.40666946164868,16196.7001953125
841.67753560554263,16206
841.94840766444975,16077.099609375
